accommodates,bathrooms,bedrooms,review_scores_checkin,review_scores_communication,latitude,longitude,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4,beds,review_scores_value,host_listing_count,review_scores_cleanliness,review_scores_accuracy,minimum_nights,price
4,1.0,1.0,10.0,9.0,40.72707867,-73.98514559,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,10.0,3,160
7,2.0,2.0,10.0,10.0,40.6873796,-73.94316604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,7,8.0,10.0,5,244
1,1.0,1.0,10.0,10.0,40.75682611,-73.99016064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,90
2,1.0,1.0,10.0,10.0,40.75990366,-73.9672543,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,2,165
2,1.0,1.0,10.0,10.0,40.70073123,-73.91774737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,5,79
3,1.0,1.0,9.0,9.0,40.73066046,-73.98559748,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,6,8.0,7.0,25,130
1,1.0,1.0,10.0,10.0,40.79081318,-73.94505819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,1,90
4,1.0,1.0,9.0,9.0,40.68827359,-73.95188396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,6,8.0,9.0,1,65
2,1.0,1.0,10.0,10.0,40.70975134,-73.92201861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,5,10.0,9.0,1,85
2,1.0,1.0,9.0,9.0,40.78739258,-73.94490517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,5,9.0,9.0,4,80
2,1.0,1.0,10.0,9.0,40.84490776,-73.94123589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,6.0,10.0,1,45
4,1.0,0.0,10.0,10.0,40.70670776,-74.01301063,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,8.0,10.0,2,265
2,1.0,1.0,10.0,10.0,40.65470224,-73.95578239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2,10.0,10.0,7,55
2,1.0,1.0,9.0,10.0,40.75441327,-73.98424932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2,10.0,10.0,1,140
4,1.0,1.0,10.0,10.0,40.66027936,-73.96118929,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,8.0,10.0,4,125
4,1.0,1.0,10.0,10.0,40.74464368,-73.98454964,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,4,300
2,1.0,1.0,10.0,10.0,40.67484906,-73.95774022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,90
4,1.0,2.0,7.0,10.0,40.72076056,-73.9963511,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,8.0,8.0,1,240
1,1.0,1.0,10.0,10.0,40.69224508,-73.97147612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,45
2,1.5,1.0,8.0,8.0,40.79506287,-73.94588188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1,5.0,7.0,1,60
2,1.0,1.0,9.0,10.0,40.82757924,-73.947004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,1,70
2,1.0,1.0,10.0,10.0,40.73175875,-73.98195237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,9.0,9.0,1,150
6,2.0,2.0,10.0,10.0,40.75937113,-73.96375711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,1,4500
2,1.0,1.0,10.0,10.0,40.68953101,-73.95300903,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,1,75
3,1.0,1.0,9.0,10.0,40.73582485,-73.97970213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,9.0,10.0,1,120
5,1.0,2.0,10.0,10.0,40.72984243,-74.00097099,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,10.0,4,250
4,1.0,1.0,10.0,10.0,40.73566536,-73.98123686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,9.0,10.0,2,155
4,1.0,0.0,10.0,6.0,40.75549599,-73.96575392,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1,6.0,8.0,1,120
2,1.0,1.0,10.0,10.0,40.72738587,-73.98293109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,150
2,1.0,1.0,10.0,10.0,40.69196849,-73.97022722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,4,95
3,1.0,1.0,10.0,10.0,40.82891861,-73.94745245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,7.0,9.0,1,115
2,1.5,1.0,10.0,10.0,40.70522681,-74.01345473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,5,9.0,9.0,3,100
1,1.0,1.0,10.0,10.0,40.70611412,-73.91924294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,40
1,1.0,1.0,10.0,10.0,40.66088665,-73.96195377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,65
5,1.0,2.0,10.0,10.0,40.68235785,-73.94313758,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,2,9.0,9.0,2,135
2,1.0,1.0,10.0,9.0,40.7319336,-73.9574748,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,8.0,8.0,1,160
2,1.0,1.0,10.0,10.0,40.73687717,-73.95500488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,95
5,3.0,3.0,10.0,10.0,40.68695013,-73.95426891,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,2,9.0,9.0,1,1500
2,1.0,1.0,10.0,10.0,40.71465038,-73.8342067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,80
2,1.0,1.0,10.0,10.0,40.66911986,-73.95330429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,40
3,1.0,1.0,10.0,10.0,40.73117806,-74.00290384,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,9.0,10.0,2,235
5,1.0,1.0,9.0,10.0,40.78982483,-73.94731602,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,9.0,10.0,3,120
6,1.0,2.0,9.0,10.0,40.67229361,-73.93115419,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,10.0,3,150
4,1.0,1.0,9.0,10.0,40.72886781,-73.98442265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,10.0,9.0,1,199
2,1.0,0.0,10.0,10.0,40.73911052,-73.97787704,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,7,140
7,2.0,3.0,10.0,10.0,40.73278702,-73.98442446,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,9.0,9.0,7,250
1,0.5,1.0,9.0,9.0,40.80461047,-73.95470595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,8.0,9.0,1,125
2,1.0,1.0,10.0,10.0,40.76133426,-73.83198559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,90
6,1.0,2.0,10.0,10.0,40.67202812,-73.93493716,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,2,10.0,10.0,3,180
2,1.0,1.0,10.0,10.0,40.738981,-74.00945355,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,250
2,1.0,1.0,10.0,10.0,40.70543207,-74.01200449,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,4,475
6,1.0,1.0,8.0,8.0,40.76143299,-73.98832604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,2,8.0,8.0,1,99
1,1.0,1.0,10.0,10.0,40.6696314,-73.94971173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,9.0,9.0,1,100
3,1.0,2.0,10.0,10.0,40.7018065,-73.91874673,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,9.0,2,75
2,1.0,1.0,10.0,10.0,40.86495866,-73.92620366,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,75
2,1.5,1.0,9.0,9.0,40.78574366,-73.94205312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,8.0,9.0,2,79
3,1.0,1.0,10.0,10.0,40.69889562,-73.92961709,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,2,7.0,8.0,1,130
1,1.0,1.0,9.0,9.0,40.67616555,-73.96591019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,8.0,10.0,2,79
3,1.0,1.0,10.0,10.0,40.6723091,-73.79018724,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,2,59
6,1.0,2.0,10.0,10.0,40.69053288,-73.94348719,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,2,9.0,9.0,7,110
6,1.0,3.0,10.0,10.0,40.67586988,-73.96793919,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,3,9.0,9.0,5,295
2,1.0,1.0,10.0,9.0,40.7159366,-73.99297459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,4,110
5,1.0,1.0,10.0,10.0,40.80477339,-73.95120147,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1,9.0,9.0,2,175
2,1.0,1.0,10.0,10.0,40.76648775,-73.98485193,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,150
5,1.0,1.0,9.0,9.0,40.76518043,-73.98745983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,8.0,9.0,1,109
4,1.0,2.0,10.0,10.0,40.70738456,-73.91809299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,2,10.0,10.0,5,130
2,1.0,1.0,10.0,10.0,40.74400243,-73.97909351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,135
2,1.0,0.0,8.0,10.0,40.73065085,-74.00968429,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,7,190
1,1.0,1.0,10.0,10.0,40.69657989,-73.92861772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,21,75
2,1.0,1.0,10.0,10.0,40.73217531,-73.95375996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,55
4,1.0,2.0,10.0,8.0,40.75900628,-73.99415911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,6.0,8.0,4,350
2,1.0,1.0,10.0,10.0,40.7324633,-74.00465631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,150
2,2.0,1.0,10.0,10.0,40.69777016,-73.93034716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,8.0,10.0,2,80
2,1.0,1.0,10.0,10.0,40.75327984,-73.80614452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,50
2,1.0,1.0,10.0,10.0,40.76814683,-73.99120354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,120
3,1.0,1.0,10.0,10.0,40.81769314,-73.93985932,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,125
2,1.0,1.0,10.0,10.0,40.66752262,-73.95148663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,10.0,9.0,1,95
2,1.0,0.0,10.0,10.0,40.82320881,-73.95095195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,110
2,1.0,1.0,10.0,10.0,40.72516413,-73.94968522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1,6.0,8.0,1,80
3,1.0,1.0,9.0,10.0,40.68891969,-73.952479,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,7.0,10.0,4,110
2,1.0,1.0,10.0,10.0,40.83172271,-73.94582436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,70
2,2.0,1.0,9.0,10.0,40.7221285,-73.99710492,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,8.0,2,550
2,1.0,1.0,10.0,10.0,40.72316774,-73.99444792,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2,10.0,9.0,2,225
5,1.0,1.0,9.0,10.0,40.74293215,-73.98340457,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,4,10.0,9.0,1,150
6,1.5,2.0,10.0,9.0,40.7205667,-73.99932877,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,9.0,10.0,1,350
1,1.0,1.0,9.0,10.0,40.68574953,-73.93103674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,3,9.0,8.0,1,32
6,1.0,2.0,8.0,10.0,40.72234625,-73.99847591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3,9.0,10.0,1,150
7,1.0,1.0,10.0,10.0,40.76209885,-73.99602228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,2,10.0,9.0,1,149
2,2.0,1.0,9.0,9.0,40.68849367,-73.91720971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,9.0,9.0,1,89
2,0.0,1.0,10.0,9.0,40.67431069,-73.95832363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,8.0,8.0,4,57
2,1.0,1.0,10.0,10.0,40.68945898,-73.99547335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,90
2,1.0,1.0,10.0,10.0,40.70689833,-74.00525717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,95
2,1.0,1.0,10.0,10.0,40.86186584,-73.92881332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,16,55
2,1.0,1.0,10.0,10.0,40.83768444,-73.94293449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,2,49
2,1.0,1.0,10.0,10.0,40.8670219,-73.85272315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,3,9.0,10.0,3,40
5,1.5,1.0,10.0,10.0,40.82421866,-73.94476333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1,10.0,10.0,1,300
2,2.0,1.0,10.0,10.0,40.70886774,-74.00692414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,200
2,1.0,1.0,10.0,10.0,40.68886815,-73.95013055,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,40
3,1.0,1.0,10.0,10.0,40.60070976,-74.09029278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,6,9.0,10.0,1,75
2,1.0,1.0,10.0,10.0,40.74046097,-73.87389401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2,9.0,10.0,3,44
4,1.0,1.0,10.0,10.0,40.80654337,-73.95070283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,2,225
3,2.0,2.0,10.0,10.0,40.74989225,-73.98403022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1,9.0,9.0,10,299
2,1.0,1.0,10.0,9.0,40.68634255,-73.96599635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,5,10.0,10.0,4,118
3,1.0,1.0,10.0,10.0,40.80482003,-73.96514528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,130
7,1.0,2.0,9.0,10.0,40.73645792,-74.00416944,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,9.0,9.0,1,325
2,1.0,1.0,9.0,10.0,40.7282798,-73.98796626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,8.0,8.0,3,100
4,1.0,1.0,10.0,10.0,40.7606401,-73.98769884,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2,10.0,10.0,3,200
2,1.0,0.0,10.0,10.0,40.76485686,-73.99335801,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,225
2,1.0,0.0,10.0,10.0,40.7215759,-73.99466037,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,185
2,1.0,1.0,9.0,10.0,40.77709423,-73.98264902,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,189
2,1.0,1.0,9.0,9.0,40.7494494,-73.98672376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,8.0,9.0,2,60
1,1.0,1.0,10.0,10.0,40.66892818,-73.99404471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1,10.0,10.0,2,44
2,1.0,1.0,10.0,10.0,40.74957179,-74.00027972,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,7,180
2,1.0,1.0,10.0,10.0,40.67782298,-73.99829477,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,10,195
2,1.0,1.0,10.0,10.0,40.72686479,-74.00364491,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,9.0,10.0,5,128
2,1.0,0.0,10.0,10.0,40.74814769,-74.00681038,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,4,300
2,1.0,1.0,10.0,10.0,40.68413681,-73.96350973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,3,89
2,1.0,1.0,10.0,10.0,40.80349791,-73.95216946,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,125
4,1.0,2.0,9.0,9.0,40.66603848,-73.95914097,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1,9.0,9.0,14,150
1,1.0,1.0,10.0,10.0,40.70902537,-73.93940479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,100
5,1.0,1.0,10.0,10.0,40.76293799,-73.99104666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,2,10.0,10.0,1,179
2,1.0,1.0,10.0,10.0,40.76370903,-73.98069683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3,9.0,9.0,1,89
2,1.0,1.0,10.0,10.0,40.7339491,-73.95435534,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,109
2,1.0,1.0,10.0,10.0,40.73688663,-73.99845346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,9.0,8.0,3,178
1,0.5,1.0,10.0,9.0,40.67142525,-73.9625096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1,8.0,9.0,6,50
2,1.0,1.0,10.0,10.0,40.65236678,-73.94989983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,4,60
