id,host_since,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4
3465351,1305,10013.0,40.72077223,-73.99686479,1,1.0,1.0,1.0,1,1,5,30,60,90,365,3,2394.0,2489.0,87.0,9.0,9.0,10.0,10.0,9.0,10.0,2,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3840000,2413,11211.0,40.70954591,-73.95085459,3,1.0,1.0,1.0,1,7,12,0,0,0,119,3,2438.0,2482.0,87.0,9.0,9.0,9.0,9.0,8.0,9.0,1,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1767037,2106,11421.0,40.68967713,-73.85219386,2,0.0,1.0,1.0,1,1,1125,26,56,86,360,48,2114.0,2543.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,2,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1964293,2147,10026.0,40.80454302,-73.95707334,2,1.0,1.0,1.0,1,1,31,30,60,90,365,9,2330.0,2492.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3420707,1842,11106.0,40.76727422,-73.92679844,1,1.0,1.0,1.0,1,2,30,7,37,67,342,5,2451.0,2537.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4227161,2423,11216.0,40.68542277,-73.95183896,16,4.0,7.0,10.0,0,2,25,30,55,85,356,2,2550.0,2555.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1050,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2419438,1224,11206.0,40.69979815,-73.92913069,2,1.0,1.0,1.0,2,1,21,30,60,90,365,3,2344.0,2491.0,93.0,8.0,9.0,9.0,10.0,9.0,8.0,1,135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1563016,1691,10026.0,40.80394644,-73.95852789,2,1.0,1.0,1.0,2,1,25,28,58,88,363,12,2351.0,2545.0,98.0,9.0,10.0,10.0,10.0,9.0,10.0,1,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3521709,2138,10012.0,40.72479778,-73.99367536,2,1.0,1.0,1.0,1,1,1125,21,51,81,356,9,2407.0,2526.0,90.0,9.0,9.0,10.0,9.0,10.0,9.0,1,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1646432,2078,11216.0,40.68471035,-73.95325146,10,1.0,2.0,7.0,4,2,1125,14,44,60,325,45,2139.0,2552.0,93.0,9.0,9.0,10.0,10.0,8.0,9.0,2,109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2606492,919,10003.0,40.73006361,-73.98848501,2,1.0,1.0,1.0,2,2,14,30,60,85,198,16,2300.0,2551.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
631754,1611,11238.0,40.67713023,-73.96064923,2,1.0,1.0,1.0,1,1,14,13,43,73,313,5,1689.0,2457.0,96.0,10.0,10.0,10.0,8.0,8.0,10.0,1,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1130855,1833,11238.0,40.67830522,-73.96331447,2,1.0,1.0,1.0,1,3,30,18,48,78,353,23,2036.0,2545.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1375344,1843,10019.0,40.76733447,-73.98539334,5,1.0,1.0,3.0,2,1,1125,22,43,73,348,57,2039.0,2535.0,83.0,9.0,7.0,9.0,9.0,10.0,8.0,4,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2883054,1874,11233.0,40.67335228,-73.91880607,5,1.0,2.0,3.0,4,5,1125,1,1,1,183,26,2359.0,2548.0,93.0,10.0,10.0,9.0,10.0,8.0,9.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1908767,2138,10009.0,40.72745097,-73.98344415,2,1.0,1.0,1.0,1,2,30,29,59,89,364,1,2175.0,2175.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
996245,1900,10002.0,40.72156753,-73.98486368,4,2.0,2.0,2.0,4,2,1125,27,33,33,151,5,2090.0,2461.0,90.0,9.0,10.0,10.0,10.0,9.0,8.0,1,399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1253550,1471,11433.0,40.69365676,-73.79674077,3,1.0,1.0,1.0,1,1,1125,29,59,89,364,7,2079.0,2543.0,67.0,6.0,6.0,7.0,7.0,5.0,7.0,2,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1260366,1987,10025.0,40.79886677,-73.96806006,2,1.0,1.0,1.0,1,1,5,28,58,88,363,58,2003.0,2432.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4209497,2204,10034.0,40.86395715,-73.9242439,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,2,2478.0,2483.0,80.0,9.0,8.0,10.0,10.0,8.0,8.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1984809,2114,11372.0,40.75030168,-73.88954695,4,1.0,1.0,1.0,2,2,1125,30,60,90,365,8,2340.0,2478.0,90.0,10.0,10.0,10.0,10.0,9.0,10.0,1,139,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4530441,2503,10011.0,40.74075972,-73.99928587,2,1.0,1.0,1.0,1,5,1125,23,53,83,358,4,2533.0,2553.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3933017,1686,10011.0,40.73883351,-74.00229871,2,1.0,1.0,1.0,1,2,25,26,53,83,358,11,2448.0,2550.0,85.0,9.0,7.0,9.0,9.0,10.0,8.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2050362,1959,10009.0,40.73004045,-73.98103557,1,1.0,1.0,1.0,1,1,1125,30,60,90,365,3,2319.0,2476.0,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
130731,1245,10002.0,40.71010161,-73.98488047,3,1.0,1.0,1.0,1,1,230,26,56,86,356,75,1409.0,2554.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,2,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
654612,1690,10019.0,40.76803339,-73.98766803,2,1.0,1.0,1.0,2,2,7,0,2,18,230,38,1743.0,2533.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
785204,1640,10002.0,40.72135324,-73.98699567,4,1.0,2.0,2.0,4,3,30,30,60,90,365,17,1829.0,2538.0,87.0,9.0,8.0,9.0,9.0,9.0,9.0,1,249,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1397705,1108,11217.0,40.6899818,-73.97853029,7,3.0,3.0,3.0,6,3,1125,30,41,71,268,5,2149.0,2442.0,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1,450,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1346530,1968,11216.0,40.67678267,-73.94867162,2,1.0,1.0,1.0,2,3,14,0,0,0,143,4,2032.0,2417.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1467030,2023,10532.0,40.67323988,-73.96153308,1,2.0,1.0,1.0,1,2,7,9,33,63,291,62,2105.0,2554.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4218418,1777,10003.0,40.73380493,-73.98247065,6,1.0,2.0,2.0,3,3,60,16,45,74,327,3,2485.0,2525.0,93.0,9.0,9.0,9.0,9.0,8.0,9.0,4,299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3192057,2341,10031.0,40.82749128,-73.94351797,3,1.0,1.0,1.0,2,7,14,0,0,0,192,1,2404.0,2404.0,80.0,8.0,8.0,10.0,10.0,10.0,8.0,1,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
100002,1205,10033.0,40.85295058,-73.93361075,2,1.0,1.0,1.0,1,2,1125,24,54,84,359,48,1234.0,2505.0,91.0,9.0,8.0,10.0,10.0,8.0,9.0,1,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
794020,1380,11216.0,40.68284626,-73.95161996,2,1.0,1.0,1.0,1,1,1125,0,0,0,273,7,1844.0,2491.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
942729,1637,10014.0,40.73471362,-74.00351169,3,1.0,1.0,1.0,2,1,1125,8,23,40,290,102,1907.0,2543.0,95.0,10.0,10.0,9.0,10.0,10.0,9.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
755528,1730,10467.0,40.85839659,-73.86968575,3,1.0,1.0,1.0,1,2,1125,16,29,47,317,30,1764.0,2524.0,90.0,9.0,9.0,9.0,9.0,8.0,9.0,3,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3720260,1252,10012.0,40.72098002,-73.99873677,1,1.0,1.0,1.0,1,5,60,8,11,41,316,2,2435.0,2533.0,80.0,8.0,7.0,8.0,9.0,10.0,7.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
363717,1333,10031.0,40.82811024,-73.94088923,2,2.0,1.0,1.0,1,1,90,2,32,62,337,21,1654.0,2530.0,93.0,9.0,8.0,10.0,10.0,9.0,9.0,3,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2096823,2178,11221.0,40.69906919,-73.92640664,2,1.0,1.0,1.0,1,1,1125,20,50,80,355,1,2194.0,2194.0,66.0,8.0,8.0,8.0,8.0,2.0,6.0,1,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3415829,2356,10034.0,40.86841614,-73.91990471,2,1.5,1.0,1.0,1,1,1125,28,58,88,363,22,2382.0,2556.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
794390,1350,10014.0,40.7369754,-74.00646531,4,1.0,1.0,1.0,2,2,365,24,54,84,359,48,1829.0,2532.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3,369,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1083825,1932,11216.0,40.68153806,-73.94275136,4,1.0,2.0,2.0,2,2,21,1,1,1,1,32,2004.0,2542.0,94.0,10.0,10.0,10.0,10.0,8.0,10.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007724,1905,11106.0,40.75877764,-73.93056263,3,1.0,2.0,2.0,0,3,199,30,60,90,355,14,1947.0,2532.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
861689,1757,10014.0,40.73535052,-74.00503069,2,1.0,1.0,1.0,1,3,7,28,58,88,363,12,1898.0,2537.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1746986,1239,10002.0,40.71068138,-73.99603202,3,1.0,1.0,2.0,1,1,1125,13,43,73,321,15,2312.0,2530.0,84.0,9.0,8.0,10.0,10.0,9.0,9.0,2,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1983677,2154,10029.0,40.78683139,-73.94823141,2,1.0,1.0,1.0,2,2,1125,0,6,6,144,2,2419.0,2546.0,90.0,9.0,9.0,10.0,10.0,8.0,9.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3840508,1392,11207.0,40.69016667,-73.90935404,16,2.5,1.0,16.0,1,1,1125,30,60,90,365,4,2426.0,2454.0,55.0,5.0,5.0,7.0,9.0,6.0,7.0,28,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1155573,1223,10004.0,40.70297766,-74.01057088,1,1.5,1.0,1.0,1,3,1125,0,0,25,300,6,1998.0,2299.0,88.0,9.0,8.0,9.0,9.0,9.0,8.0,5,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
242706,1270,11216.0,40.68154714,-73.94063126,5,1.0,1.0,2.0,4,4,365,30,60,90,365,17,1459.0,2526.0,89.0,10.0,9.0,10.0,10.0,8.0,9.0,7,149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4301420,2386,11221.0,40.6904045,-73.93073931,2,1.0,1.0,1.0,1,2,1125,24,54,77,352,15,2476.0,2547.0,85.0,10.0,9.0,10.0,9.0,7.0,9.0,4,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
168121,1286,10016.0,40.74283941,-73.98258716,3,1.0,1.0,1.0,2,1,90,0,0,0,157,44,1397.0,2365.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,120,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
303508,1461,11222.0,40.72582107,-73.95133244,2,1.0,1.0,1.0,1,3,30,0,0,0,118,3,1587.0,1811.0,100.0,9.0,8.0,8.0,10.0,9.0,10.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3136205,2011,10022.0,40.7571978,-73.96330374,6,1.0,1.0,4.0,4,1,1125,25,25,25,208,13,2359.0,2554.0,74.0,8.0,8.0,9.0,8.0,9.0,8.0,8,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3759756,1631,10036.0,40.76089342,-73.99141592,2,1.0,1.0,1.0,2,2,1125,17,17,17,231,4,2450.0,2486.0,100.0,10.0,10.0,9.0,8.0,10.0,9.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4227777,2464,10016.0,40.74288279,-73.98549773,7,1.0,2.0,3.0,4,1,1125,25,55,85,351,9,2478.0,2539.0,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1,405,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3652785,2392,11211.0,40.71265464,-73.95885668,7,1.0,3.0,3.0,1,1,1125,29,59,89,364,7,2414.0,2499.0,92.0,10.0,10.0,9.0,9.0,10.0,9.0,1,350,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3922738,1828,10017.0,40.75137857,-73.97328435,4,1.0,0.0,2.0,2,3,1125,10,40,70,345,1,2539.0,2539.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,139,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3041296,1674,11237.0,40.70729885,-73.9204302,3,1.0,1.0,1.0,1,2,1125,28,58,88,363,1,2506.0,2506.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3369100,2339,11217.0,40.67977604,-73.97457552,2,1.0,0.0,1.0,1,3,1125,0,30,60,335,4,2372.0,2465.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168248,1222,10036.0,40.76113092,-73.99127286,4,1.0,1.0,2.0,2,1,365,10,24,44,310,54,1358.0,2556.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,6,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
768162,1351,10002.0,40.71504078,-73.99319582,12,2.0,3.0,3.0,3,3,60,11,28,53,296,37,1833.0,2533.0,86.0,9.0,9.0,10.0,9.0,9.0,8.0,3,425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3703547,1507,11201.0,40.70229207,-73.98544279,2,1.0,1.0,1.0,1,1,1125,18,18,18,153,2,2426.0,2431.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
794496,1783,10034.0,40.86780434,-73.92618892,4,1.0,1.0,2.0,2,3,30,29,43,73,339,61,1804.0,2536.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4293440,2472,11215.0,40.67078753,-73.98038591,3,1.0,1.0,1.0,3,2,365,14,44,74,349,2,2490.0,2524.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1091840,1841,10029.0,40.78459602,-73.9505998,2,1.0,1.0,2.0,1,1,38,24,49,77,77,46,1963.0,2540.0,87.0,9.0,8.0,9.0,10.0,9.0,9.0,2,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
171949,1290,11201.0,40.70245923,-73.98891511,2,1.0,1.0,1.0,2,1,1125,0,0,0,90,4,1571.0,2470.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
910139,1854,11238.0,40.67652621,-73.95612245,4,1.0,1.0,2.0,2,2,25,9,17,27,258,10,2330.0,2524.0,82.0,9.0,7.0,9.0,9.0,9.0,8.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
289665,1443,10014.0,40.72951625,-74.00338038,3,1.0,1.0,1.0,2,3,28,25,55,81,335,108,1454.0,2546.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3449317,2371,10003.0,40.72780259,-73.99004843,2,1.0,1.0,1.0,2,1,1125,29,59,89,364,14,2411.0,2527.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1530561,2052,10010.0,40.74362707,-73.9897665,4,1.0,1.0,2.0,4,2,1125,30,60,90,348,4,2489.0,2547.0,90.0,9.0,9.0,9.0,9.0,8.0,8.0,1,275,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
189732,1191,11208.0,40.67496518,-73.87304859,8,1.5,3.0,5.0,6,3,29,15,45,75,350,68,1355.0,2548.0,96.0,10.0,9.0,10.0,10.0,8.0,10.0,1,149,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4602440,1993,11222.0,40.72402906,-73.95055182,4,1.0,2.0,2.0,1,2,1125,0,0,0,20,1,2555.0,2555.0,80.0,8.0,10.0,10.0,10.0,10.0,8.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92233,1194,10014.0,40.73311951,-74.00806508,2,1.0,1.0,1.0,1,4,7,29,59,89,364,9,1729.0,2467.0,83.0,8.0,8.0,9.0,9.0,10.0,8.0,1,195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
421554,1559,11221.0,40.69062169,-73.93473052,8,1.0,2.0,4.0,3,3,365,30,60,90,322,19,2073.0,2471.0,91.0,10.0,10.0,8.0,9.0,8.0,9.0,2,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2105760,2037,10026.0,40.79820559,-73.95200812,3,1.0,2.0,2.0,1,1,1125,20,50,74,340,1,2190.0,2190.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2532144,874,11222.0,40.73078108,-73.95630382,9,1.0,4.0,5.0,4,2,1125,27,54,54,56,20,2295.0,2492.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,2,160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4301625,2473,10005.0,40.70586037,-74.00807693,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,1,2485.0,2485.0,80.0,10.0,8.0,10.0,10.0,8.0,6.0,1,259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57615,1033,10002.0,40.71356516,-73.980975,2,1.0,1.0,1.0,1,1,21,0,7,27,267,91,1781.0,2542.0,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3946245,2097,10028.0,40.77373383,-73.94994169,4,1.0,1.0,2.0,2,1,18,30,60,90,365,2,2460.0,2490.0,100.0,9.0,10.0,9.0,10.0,10.0,9.0,1,168,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2108237,1783,10023.0,40.77516848,-73.98829398,4,2.0,2.0,3.0,1,3,1125,0,0,0,230,2,2228.0,2548.0,100.0,10.0,9.0,9.0,10.0,10.0,10.0,1,265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4572703,2508,11216.0,40.68151558,-73.94719731,2,1.0,1.0,1.0,1,1,1125,16,41,71,71,3,2522.0,2551.0,93.0,9.0,9.0,10.0,10.0,8.0,10.0,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
476899,1594,10009.0,40.726931,-73.985206,4,1.0,1.0,2.0,1,2,30,1,13,13,13,6,1612.0,2142.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
275523,1423,11103.0,40.75838975,-73.91970979,1,1.0,1.0,1.0,1,1,30,1,23,33,308,1,1853.0,1853.0,83.0,8.0,8.0,10.0,8.0,8.0,8.0,1,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1134892,1667,11237.0,40.69932933,-73.92163044,4,1.0,1.0,1.0,2,4,1125,18,48,78,353,15,2134.0,2324.0,92.0,9.0,9.0,10.0,9.0,9.0,9.0,1,85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
749276,1600,11237.0,40.6909616,-73.90191758,8,1.0,2.0,5.0,4,2,45,30,60,90,365,19,1901.0,2500.0,89.0,9.0,9.0,10.0,10.0,8.0,9.0,3,180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
228317,1359,11233.0,40.68516156,-73.92520806,6,1.0,1.0,2.0,2,4,365,8,8,15,188,28,1384.0,2511.0,98.0,10.0,10.0,10.0,10.0,8.0,9.0,1,135,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1857366,1179,10019.0,40.7563263,-73.96854124,3,1.0,1.0,1.0,2,1,31,9,25,43,305,52,2141.0,2544.0,92.0,9.0,9.0,9.0,10.0,9.0,9.0,2,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
752625,1757,10023.0,40.78604253,-73.98302882,3,1.0,1.0,1.0,2,2,21,9,9,9,162,34,1763.0,2540.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3870354,1897,10038.0,40.70938156,-74.00539826,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,6,2431.0,2481.0,97.0,9.0,9.0,10.0,10.0,10.0,10.0,1,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
