id,host_since,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price
2426546,2241,10036,40.76187752,-73.99218868,0,1,1,1,1,1,0,1,1,1125,0,0,14,289,0,,,,,,,,,,1,90
4196062,2375,10005,40.70545458,-74.0064461,0,0,4,1,0,2,0,1,1,1125,15,15,16,291,2,2467,2500,80,8,8,10,8,8,8,1,250
4523746,2464,10036,40.75947349,-73.98578564,0,1,2,1,1,1,0,1,1,1125,0,0,0,0,5,2517,2539,96,10,8,10,10,10,10,1,80
4720367,2526,10019,40.76441209,-73.99296637,0,0,2,1,1,1,0,2,2,1125,13,13,13,227,0,,,,,,,,,,1,165
1975152,2152,10036,40.76556757,-73.98550482,0,0,3,1,1,2,0,2,1,365,0,0,0,0,47,2161,2474,89,9,9,9,9,10,9,2,295
4720725,2526,10029,40.79189882,-73.94426377,0,1,2,,1,,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,250
4565976,1477,10019,40.76071912,-73.98534514,0,1,2,1,1,2,0,1,1,1125,29,59,89,364,1,2519,2519,80,8,2,8,10,10,6,1,99
4400008,2486,11233,40.66779801,-73.92441624,0,2,3,1,1,3,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,89
3213127,2057,11222,40.73548887,-73.95672641,0,1,2,1,1,1,1,2,1,1125,29,59,89,364,10,2378,2518,92,10,9,9,9,9,10,1,79
1778588,1592,11213,40.66560812,-73.9325109,4,1,2,1,1,1,0,1,1,1125,0,3,33,308,4,2128,2433,80,8,8,10,9,9,8,2,70
2864426,2297,10019,40.76490576,-73.98595993,0,0,4,1,1,2,0,1,14,1125,28,33,63,338,0,,,,,,,,,,4,99
264323,1064,10027,40.81054808,-73.95548545,0,1,5,1,1,1,0,2,3,70,22,52,82,357,88,1413,2516,92,8,8,10,10,8,9,2,75
4384047,2452,10003,40.72580347,-73.98710608,0,0,2,1,1,1,0,1,1,14,29,59,83,158,5,2504,2539,100,10,9,10,10,10,10,2,135
264063,1407,10027,40.81123566,-73.95195445,0,1,3,1,1,1,0,2,1,365,26,56,86,361,1,1428,1428,94,10,10,8,10,8,10,1,90
154439,1271,10036,40.75701518,-73.99371252,0,1,6,2,1,4,0,2,1,365,30,60,90,365,15,1308,2491,77,7,7,8,8,9,7,6,280
1844141,1718,10003,40.72902421,-73.99011983,0,1,2,1,1,1,0,1,2,1125,10,20,20,110,4,2302,2491,90,9,9,9,9,10,9,3,160
4196266,2459,10012,40.72716719,-74.00184728,0,0,3,1,0,2,0,1,2,1125,8,20,50,325,2,2499,2538,100,10,10,10,10,10,10,1,200
2677706,2280,11232,40.6623701,-73.99645118,0,0,5,1,1,2,0,1,1,1125,28,58,88,363,29,2311,2538,88,9,8,10,10,9,9,1,150
3344400,2358,10002,40.71741232,-73.99747333,2,0,12,2,4,6,0,7,1,1125,29,59,89,328,4,2387,2549,90,9,10,9,10,8,9,3,650
3868719,2416,11205,40.69640977,-73.96795305,2,1,2,1.5,1,1,0,1,1,10,30,60,90,365,0,,,,,,,,,,1,150
3629169,2389,10039,40.82488904,-73.9375768,0,1,2,1,1,1,2,1,1,1125,30,60,90,365,0,,,,,,,,,,1,38
854095,1807,11237,40.70487069,-73.92655563,0,1,2,1,1,1,1,1,1,15,27,57,87,362,2,1919,1947,90,9,10,9,10,9,9,2,75
1356545,400,11217,40.68783898,-73.97698053,0,0,6,1,1,1,0,1,7,1125,30,60,90,365,4,2224,2496,73,8,6,8,9,9,5,8,150
4524187,1700,11221,40.69437875,-73.93257428,0,1,1,1.5,1,1,0,1,3,1125,0,24,54,329,2,2507,2537,90,9,9,10,9,7,8,9,49
854188,1559,10016,40.74002762,-73.98022951,0,0,2,1,1,1,0,1,5,1125,6,35,35,35,1,2454,2454,100,10,10,10,10,10,10,1,200
2323335,2224,11222,40.72551378,-73.9454383,0,1,1,1,1,1,0,1,1,1125,0,3,31,248,3,2474,2495,93,9,9,10,9,10,10,1,55
3541185,2380,10025,40.80417435,-73.96537879,0,0,2,1,0,1,0,1,4,1125,0,0,0,151,0,,,,,,,,,,1,150
2244103,2210,10003,40.72657222,-73.98813299,0,0,2,1,1,1,0,2,5,180,2,16,37,238,14,2296,2543,100,10,10,10,10,9,9,1,175
2565155,2146,10016,40.7502672,-73.98698776,0,0,2,1,0,1,0,1,3,1125,18,37,58,208,49,2285,2553,93,9,9,10,10,10,9,2,195
1313002,1232,10019,40.76549369,-73.99222779,0,1,2,1,1,1,0,1,1,1125,22,50,77,352,0,,,,,,,,,,1,122
1116405,1944,11201,40.69483231,-73.9835335,0,0,4,1,1,2,0,1,2,10,29,59,89,364,3,1983,2339,100,10,10,10,10,10,10,1,150
4138031,2452,10003,40.72877195,-73.99136197,0,0,4,1,1,1,0,1,3,30,26,56,86,361,8,2486,2543,98,10,10,10,10,10,9,1,179
4786451,2534,10019,40.76599792,-73.99238534,0,0,4,1,1,2,0,1,2,1125,8,8,8,8,0,,,,,,,,,,1,250
2154714,2194,10012,40.7240989,-73.99486464,0,0,4,1,2,2,0,1,5,21,2,2,2,183,0,,,,,,,,,,1,550
4000036,1700,11221,40.69335508,-73.93323841,0,1,2,1.5,1,2,0,1,4,1125,30,60,90,365,2,2454,2471,90,10,9,10,10,7,9,9,54
3693410,2396,10019,40.76682136,-73.98693392,0,1,1,1,1,1,0,1,1,1125,27,57,87,362,16,2413,2547,100,10,10,10,10,10,10,1,100
2172023,2197,10036,40.76089805,-73.9920228,0,0,2,1,0,1,0,1,1,1125,30,60,90,365,13,2227,2510,93,10,9,9,10,10,9,1,180
3421582,2367,10002,40.71437774,-73.98935002,0,0,3,1,1,2,0,1,1,1125,0,0,0,165,0,,,,,,,,,,1,175
3220610,1811,11222,40.72825406,-73.94705003,0,1,1,1,1,1,0,1,1,1125,3,9,9,281,2,2358,2430,100,10,10,10,10,10,10,1,80
2242066,1559,11692,40.59418995,-73.79290839,0,0,4,1,1,1,0,3,1,1125,30,60,90,150,4,2300,2394,95,9,10,10,10,9,9,2,67
2558344,1622,10011,40.73437756,-73.99938969,0,1,2,1,1,1,0,0,4,15,3,32,62,337,0,,,,,,,,,,1,125
4709399,2509,11235,40.57990904,-73.95943691,0,0,4,1,1,2,0,1,1,1125,0,1,31,306,1,2546,2546,100,10,10,10,10,10,10,1,100
